5 0 1 4425.66 35364.4 11 781.977 57 48 1500 false
5 1 2 4422.5 35365 8 1552.64 123 143 1500 false
5 2 3 4215 33761.3 9 1660.11 23 14 1500 false
5 3 4 4386.25 35084.5 3 1621.93 21 13 1500 false
5 4 5 4275 34215 9 1285.38 14 7 1500 false
5 5 6 4125 32948 7 1566.78 22 14 1500 false
5 6 7 4222.5 33830.1 4 1654.45 52 56 1500 false
5 7 8 4152.5 33141 8 1128.42 120 102 1500 false
5 8 9 3996.25 32007.1 10 1575.27 30 24 1500 false
5 9 10 4096.25 32759.2 7 1013.88 20 11 1500 false
