7 0 1 4444.57 35549.1 0 8293.48 25 24 1500 false
7 1 2 4415 35323.5 0 8293.48 76 98 1500 false
7 2 3 4860 38883.8 0 8293.48 71 83 1500 false
7 3 4 4851.25 38806.2 0 8293.48 51 36 1500 false
7 4 5 4812.5 38501 0 8293.48 25 2 1500 false
7 5 6 4860 38880.2 0 8293.48 24 4 1500 false
7 6 7 4881.25 39046.9 0 8293.48 32 13 1500 false
7 7 8 4935 39483 0 8293.48 32 18 1500 false
7 8 9 4917.5 39337.9 0 8293.48 34 19 1500 false
7 9 10 4833.75 38673.6 0 8293.48 72 88 1500 false
